id,reported_at,neighbourhood,latitude,longitude,severity_iron_marks,weather,reporter_mood,swallowed_object,reporter_quote,citizen_id
62690d87-ca65-48f5-9823-14b44c45c879,2026-04-23T09:47:42+00:00,Centrum,57.713842,11.972823,5,regn,resigned,press card,I yelled in Swedish. The pothole answered in Norwegian.,cit-01736
51ed7ce3-8649-43c7-9d5c-bc7accdfab26,2026-05-02T13:26:15+00:00,Frölunda,57.669162,11.949286,5,snö,philosophical,,"I lost a child's tooth, found in my console six months later.",cit-00710
268f0164-4092-4a91-9bf0-8392cfe29845,2026-04-24T07:04:36+00:00,Centrum,57.704184,11.967913,3,dimma,resigned,press card,It does not show up on Google Street View. They were afraid.,cit-01699
5edeed5b-0c67-48c2-9842-04368140fe40,2026-03-04T08:53:44+00:00,Haga,57.702311,11.954635,1,dimma,amused,tourist postcard,The bicycle was reasonable. The car was not.,cit-01565
c8260e9b-ee29-4452-bdb1-4821e5407a6e,2026-02-17T17:42:16+00:00,Kortedala,57.770473,12.044011,4,snö,vengeful,apartment key,I am not angry. I am Swedish.,cit-01257
0334b6bf-7022-42b9-81a3-8f506c203e40,2026-03-25T22:36:39+00:00,Lorensberg,57.701343,11.98711,2,sol,lagom,festival wristband,The trolleybus driver pointed and laughed.,cit-01020
d0526c20-401f-43b5-ab9f-28086f23703d,2026-05-07T09:54:58+00:00,Haga,57.709362,11.969482,2,regn,amused,,I have driven this road for 27 years. The pothole has driven it for 28.,cit-01397
1fc44c75-82d7-42ab-9497-ae1c165e1183,2026-04-06T08:00:51+00:00,Kortedala,57.776219,12.041165,2,regn,resigned,tram ticket,It connects to a parallel Gothenburg.,cit-00904
90978b70-b46d-4537-89f0-b3425bb1497d,2026-03-26T19:43:57+00:00,Linné,57.690684,11.949747,4,regn,philosophical,vintage scarf,My toddler asked 'are we there yet'. We were two metres from home.,cit-02386
bea46342-7d60-4ece-a4a4-9d7e80332701,2026-02-28T08:12:19+00:00,Gamlestaden,57.729872,11.99423,3,dimma,vengeful,tram token,I have a friend who drives slower because of this exact pothole.,cit-02321
ce04052a-137e-44fd-8dd9-7e0601a12aec,2026-04-22T17:44:56+00:00,Hisingen,57.699323,11.858919,5,slask,resigned,factory ID badge,It was deeper than the conversation we were having in the car.,
bb8529d8-dfac-40d6-b7d4-a2b0e22f9160,2026-02-25T08:15:01+00:00,Majorna,57.701185,11.939618,5,sol,amused,vinyl record,I used to have an alignment.,cit-02584
d07862b5-39d6-4352-9ae9-5c06121cef1b,2026-04-11T12:40:08+00:00,Kortedala,57.764592,12.045645,1,slask,resigned,apartment key,The road has trust issues. So do I now.,cit-01820
134726a3-11ec-4bb6-a705-d292b3cc29af,2026-04-22T07:46:58+00:00,Frölunda,57.663351,11.940509,3,regn,philosophical,,I was not surprised. That is the most Gothenburg thing about this.,cit-00780
f1952fd5-63be-4452-bc4e-f0e33a2175e1,2026-02-27T07:19:23+00:00,Haga,57.705635,11.965708,1,sol,amused,,It connects to a parallel Gothenburg.,
6c95f1f4-23a3-431c-ac50-c9288e111822,2026-04-08T07:18:49+00:00,Annedal,57.690979,11.94626,5,sol,lagom,student textbook,I used to have an alignment.,cit-02056
abae555c-a200-4bd7-97c3-c79e28c9afcf,2026-03-20T20:08:21+00:00,Haga,57.707548,11.952325,5,sol,amused,wedding confetti,My grandfather warned me about this exact spot. He was 9.,
63386539-41d6-4851-b3bc-f9a76297debd,2026-03-21T08:33:16+00:00,Frölunda,57.665722,11.952469,5,snö,lagom,,My fika thermos achieved orbit.,cit-00712
b7ea3c8d-d1cd-4c8f-80ac-537cc5b8aeeb,2026-04-23T07:36:00+00:00,Annedal,57.691684,11.969425,3,regn,frustrated,bicycle bell,The bicycle was reasonable. The car was not.,cit-01992
db1934f1-775c-4aec-b573-9a4dc1a4b98e,2026-02-15T10:48:42+00:00,Hisingen,57.691366,11.859329,5,slask,vengeful,Volvo emblem,It is the third entry on the local pub quiz.,
42717831-ff84-4d1e-a066-bdae3b71a08b,2026-03-16T07:23:54+00:00,Majorna,57.70012,11.942972,2,regn,philosophical,vintage tote,I tried to fill it with snow. It rejected the snow.,cit-00573
279a938b-2066-4c05-9bea-dc93393c8b67,2026-03-13T19:35:11+00:00,Annedal,57.693775,11.957992,4,regn,frustrated,bicycle bell,It contained a smaller pothole. Russian dolls but Swedish.,cit-01933
6dc7ed1a-75cd-4110-af30-ab24c7853fd0,2026-04-05T00:21:32+00:00,Centrum,57.707606,11.968876,4,regn,amused,office lanyard,I was not surprised. That is the most Gothenburg thing about this.,cit-01714
f3bf70e9-4e67-45ed-99dd-9ec3de0cf606,2026-02-23T13:48:13+00:00,Hisingen,57.69012,11.937531,4,regn,vengeful,industrial bolt,The trolleybus driver pointed and laughed.,cit-00216
baebf6e1-f1e7-4b90-88a0-c4dbce8741c5,2026-02-21T21:49:03+00:00,Majorna,57.698562,11.9225,2,regn,philosophical,oat milk carton,I waved at it. It waved back.,
5f525858-3b5a-431e-b8a7-920b80dc699e,2026-03-26T10:05:00+00:00,Örgryte,57.70211,11.994742,3,dimma,lagom,tennis ball,The pothole had its own postcode.,cit-02805
66060fd0-a895-485f-8846-214d9b552da9,2026-04-17T13:54:10+00:00,Kortedala,57.777713,12.060849,5,snö,resigned,dog leash,The chassis sounds like a confused harp.,cit-01051
0e4451fc-9c51-492f-a919-53bf9a19e9cb,2026-04-07T09:30:43+00:00,Frölunda,57.669411,11.942099,5,slask,resigned,,My V90 said 'good morning' and then 'goodbye'.,cit-00541
5643b6bc-c79a-4e03-a8aa-6f5d36375b35,2026-04-09T12:50:27+00:00,Hisingen,57.692291,11.869094,3,slask,vengeful,muffler bracket,I have driven this road for 27 years. The pothole has driven it for 28.,
ab5e2487-898b-4100-b485-b4cc5da5ab28,2026-03-29T10:59:00+00:00,Kortedala,57.772483,12.045447,5,snö,resigned,tram ticket,I fell into it on a bike in 1998. I am still angry.,cit-01010
47d0498a-008c-4b2b-9632-5385b21fdeda,2026-03-22T08:25:45+00:00,Linné,57.694948,11.948416,3,regn,amused,natural-wine cork,The pothole has a Tripadvisor review. Three stars.,
a5a51af9-7235-416b-8ab3-fc67456d2e33,2026-03-19T02:23:03+00:00,Kortedala,57.775665,12.069878,5,slask,frustrated,bicycle pedal,I avoided it. I felt clever for four seconds. Then the next pothole.,cit-01184
810189d9-5c7f-4e2d-b5dd-77b8e7c0f87b,2026-02-24T05:31:07+00:00,Lorensberg,57.700582,11.978136,3,regn,philosophical,,I am here to report a pothole. I am also here to report a feeling.,cit-02898
5b14eee6-8003-4c48-a1c5-9ed094b4f0f6,2026-04-13T08:36:54+00:00,Majorna,57.696518,11.935465,1,regn,philosophical,oat milk carton,I composed a haiku. The pothole inspired it. The car broke.,cit-01474
15dd07a5-1bb1-40d1-a306-1e4246cf71c8,2026-03-11T22:22:43+00:00,Kortedala,57.767331,12.04778,4,regn,frustrated,bicycle pedal,The seatbelt held. Everything else loosened.,cit-02324
9638749a-1494-4b1a-9542-6dec699365bc,2026-03-14T06:48:04+00:00,Hisingen,57.719051,11.86988,3,slask,vengeful,industrial bolt,I gave up at the pothole. I started a podcast.,cit-00032
a356bf09-a28c-43e7-8b91-19be0b3eea1a,2026-04-02T07:07:19+00:00,Örgryte,57.708371,12.014489,2,regn,lagom,golf ball,I used to have an alignment.,cit-02876
569e2b22-b3c1-4336-af47-f9f9c535aaac,2026-02-16T11:00:32+00:00,Örgryte,57.702389,11.992893,2,sol,amused,dog biscuit,"The pothole was filled in by someone, then dug up by someone else, the same week.",cit-02793
3613a3a8-c3e3-409a-8d38-4132217c93e4,2026-04-10T21:37:03+00:00,Örgryte,57.703936,12.018477,2,regn,lagom,tennis ball,I feel like the pothole and I are both trying our best.,cit-01764
19de8bdc-01f3-4947-89e5-f537e5028370,2026-02-17T07:34:01+00:00,Frölunda,57.65095,11.939857,5,regn,philosophical,entire shopping bag,I have insurance for tyres now. Just for this road.,cit-01185
53a6b62e-4594-4d8a-b5c5-4b9d9a62da92,2026-02-23T16:20:15+00:00,Majorna,57.692027,11.925149,3,regn,philosophical,linen napkin,The pothole had its own postcode.,cit-02750
c01d9950-e16f-49df-a28a-b38eed6a654d,2026-05-04T07:21:20+00:00,Kortedala,57.776678,12.065437,1,snö,frustrated,,It is technically a feature now.,
30c6a358-84ea-4075-94e7-17abe7358fe9,2026-04-11T12:04:08+00:00,Gamlestaden,57.72826,12.011059,3,dimma,philosophical,factory whistle,"It rejected my insurance claim, somehow.",cit-00211
deecd1a4-a024-42dd-abae-24e66145c5f0,2026-05-09T13:40:37+00:00,Annedal,57.690951,11.947882,2,dimma,frustrated,,The pothole had its own postcode.,cit-02046
d5759221-8ed3-4316-a847-a02aae1ce6da,2026-05-06T15:36:54+00:00,Hisingen,57.691511,11.897657,3,slask,vengeful,hubcap,It contains weather.,cit-00848
bc403f85-c4c7-4028-9fac-f0f6016df429,2026-04-10T23:18:12+00:00,Haga,57.70543,11.963491,3,dimma,philosophical,second-hand cup,The Volvo handled it. I did not.,cit-01271
8e3b6cd6-836a-4cbc-9a2f-b254f8937cd2,2026-04-27T07:05:57+00:00,Kortedala,57.773726,12.050036,5,snö,vengeful,dog leash,The municipality calls it a 'pavement irregularity'. I call it Carl.,cit-01121
a971aacc-efe2-49c7-8017-e70278a11854,2026-05-02T07:21:47+00:00,Gamlestaden,57.726038,12.017453,5,regn,vengeful,,It contains weather.,cit-02215
75bd7005-0a90-44d3-be74-7bb5bbb873fe,2026-03-03T08:33:22+00:00,Lorensberg,57.701695,11.98504,2,sol,philosophical,theatre ticket,It is a feature of the neighbourhood now. The realtor mentioned it.,
9a652387-dd28-4856-8728-d74fb5d724fb,2026-03-24T03:59:55+00:00,Centrum,57.712822,11.982126,2,regn,amused,office lanyard,The pothole asked for ID.,cit-02112
f67be3ab-a22e-4e17-8d1c-81979c65c657,2026-02-25T08:22:06+00:00,Frölunda,57.658898,11.963222,5,slask,philosophical,a smaller pothole,The seatbelt held. Everything else loosened.,cit-01600
70dcbad1-2163-4712-9e94-703ad00339ad,2026-02-14T08:22:07+00:00,Gamlestaden,57.72342,12.011239,5,regn,frustrated,century-old nail,I tried to fill it with snow. It rejected the snow.,cit-02152
78800823-d663-4565-a6da-e808b7427f2e,2026-03-31T14:10:35+00:00,Hisingen,57.71101,11.912548,4,dimma,resigned,muffler bracket,The pothole has more depth than my last performance review.,cit-02113
3313bd6a-6190-4934-a350-9bbc7eea9c82,2026-04-02T21:08:44+00:00,Hisingen,57.707187,11.903606,5,snö,frustrated,Volvo emblem,I am not angry. I am Swedish.,cit-00178
eb0967ea-11ba-4804-9f7e-96c04369f7f0,2026-04-06T07:39:57+00:00,Gamlestaden,57.731328,12.001285,3,regn,philosophical,factory whistle,I gave up at the pothole. I started a podcast.,cit-02213
7c36be2f-e52d-4fb4-8fc0-ea6e67724116,2026-04-14T10:59:13+00:00,Haga,57.707664,11.956831,3,regn,lagom,vintage camera strap,"The pothole has an Instagram. 4,000 followers.",cit-01483
65dc2eb6-5692-41d2-a447-0dfaa0f4ec41,2026-04-18T07:14:07+00:00,Haga,57.709553,11.957393,2,regn,amused,second-hand cup,I now buy tyres in pairs. As a precaution.,
115a2eea-b88b-40fe-83a2-320b473b9fe0,2026-04-15T06:18:38+00:00,Frölunda,57.667886,11.945481,5,slask,resigned,,I gave up at the pothole. I started a podcast.,cit-00507
1ca15067-a127-4742-8960-fcfa1f7abecc,2026-04-05T08:01:45+00:00,Haga,57.704286,11.958153,2,regn,philosophical,cinnamon bun,"I stopped, got out, and apologised.",cit-01367
4502fdb5-9fa6-4066-96f8-6afcf6f5c4a7,2026-03-08T06:42:00+00:00,Vasastan,57.697633,11.979323,2,regn,philosophical,monogrammed scarf,I have driven a Volvo since 1991. I have never driven over this pothole.,cit-02945
5992d749-0b90-41af-9db6-76ae51a7aa35,2026-02-12T11:20:45+00:00,Gamlestaden,57.729144,11.990035,5,regn,frustrated,shipyard rivet,I was carrying lutfisk. The lutfisk made it. The car did not.,cit-00819
a33a7ed8-1b33-45f1-a7dc-75fde4efa9c1,2026-03-03T07:20:13+00:00,Haga,57.709311,11.964021,4,regn,philosophical,tourist postcard,"Lagom-sized, by Gothenburg standards.",cit-02145
8d2d49e7-edd1-451d-8afc-41a9f7d6e399,2026-04-01T06:52:11+00:00,Vasastan,57.698866,11.98083,1,sol,lagom,,"It is, on balance, well-formed.",cit-02890
6ca5135c-8829-4eaf-8f52-ae5567245951,2026-03-30T06:13:04+00:00,Hisingen,57.69796,11.940577,4,slask,vengeful,factory ID badge,It is a feature of the neighbourhood now. The realtor mentioned it.,cit-00185
92ddfc32-db8d-4ed2-9d78-1555a7d3149d,2026-04-08T17:12:01+00:00,Annedal,57.692637,11.957206,1,sol,lagom,philosophy notes,"It is, on balance, well-formed.",
83518866-879b-41d1-ae36-f536259e20fe,2026-04-12T20:21:06+00:00,Frölunda,57.661428,11.949819,4,snö,resigned,,I now understand impermanence.,
fb6f08be-a735-4898-80c7-1912b2a1af95,2026-04-25T06:07:29+00:00,Hisingen,57.708473,11.87571,1,slask,vengeful,factory ID badge,I waved at it. It waved back.,cit-00015
9a786735-5973-4a46-a1b4-503b864f9596,2026-05-08T17:30:58+00:00,Hisingen,57.711105,11.947431,5,snö,vengeful,industrial bolt,"I lost a child's tooth, found in my console six months later.",cit-01338
dab515a6-dd70-4c8d-b3b2-9410959b88f2,2026-04-22T16:27:52+00:00,Örgryte,57.698942,12.011585,1,sol,resigned,dog biscuit,I have a season pass.,cit-02822
5fe00801-e48f-434e-9080-dc04aec141d1,2026-02-21T11:14:46+00:00,Frölunda,57.651138,11.961524,4,slask,philosophical,,The pothole and I have signed an NDA.,cit-00706
a27c07a1-f875-4a67-a867-81b8961c8db7,2026-03-29T01:39:47+00:00,Hisingen,57.716746,11.909917,4,slask,vengeful,hubcap,I am here to report a pothole. I am also here to report a feeling.,cit-00360
1c342d77-b99c-4048-a267-71a4d973ac9d,2026-04-27T12:55:46+00:00,Kortedala,57.767579,12.04391,4,snö,vengeful,dog leash,"I drove through it gently, as one would a sleeping baby.",cit-02135
6a339317-07e7-4ede-8918-a5a091a5b4ad,2026-05-03T12:16:06+00:00,Centrum,57.708575,11.975162,4,regn,resigned,office lanyard,The pothole has a Google review. The owner replied.,cit-01790
406ebdf8-6db2-401f-9d50-18cb7325b19a,2026-04-06T09:25:53+00:00,Haga,57.706736,11.952345,3,regn,lagom,tourist postcard,"The pothole has an Instagram. 4,000 followers.",cit-00883
7ed9861a-d4ba-459a-b99a-dfafae9bea44,2026-03-07T09:16:45+00:00,Centrum,57.704353,11.9742,3,regn,resigned,tram pass,I turned around. The road did too.,cit-01639
810836b4-c64b-4c14-bdbb-ea0bd5230f94,2026-02-27T10:21:17+00:00,Hisingen,57.708693,11.874253,4,slask,vengeful,lost mitten,It used to be the parking spot for the bakery van.,cit-00231
3123e8f4-223e-4675-927c-08604b6b02ba,2026-03-24T07:18:56+00:00,Linné,57.698625,11.953749,4,sol,philosophical,natural-wine cork,It was filled in 2019. It rose again in 2024.,cit-02557
52b86734-e49d-4388-830e-aa5f8b41a469,2026-03-20T11:44:40+00:00,Haga,57.70491,11.969516,2,regn,amused,second-hand cup,It is technically a feature now.,cit-01565
278ebed4-e57e-4601-a2ca-006b8492f6fa,2026-03-25T09:50:48+00:00,Lorensberg,57.69904,11.981153,3,sol,philosophical,festival wristband,I had thoughts at the bottom.,cit-00614
d616a851-bf60-4fbe-82f7-20653640846c,2026-04-15T10:03:48+00:00,Linné,57.690373,11.949229,3,sol,philosophical,vinyl 7-inch,"The pothole reports me to the city, not the other way around.",cit-02371
99af2818-7908-4020-8575-66ac250b93f6,2026-02-17T06:49:53+00:00,Kortedala,57.776238,12.049212,4,snö,frustrated,bicycle pedal,The seatbelt held. Everything else loosened.,cit-01121
19ea318d-6bfa-4c73-bbd9-520705456045,2026-02-13T07:09:29+00:00,Annedal,57.698818,11.945668,2,regn,philosophical,thesis chapter,The XC60 noticed before I did. The screen said 'we'll talk later'.,cit-01910
5dc2b2ce-41bd-4d5e-8551-cb01904986de,2026-05-06T09:38:52+00:00,Gamlestaden,57.729898,12.011188,5,slask,frustrated,tram token,"Lagom-sized, by Gothenburg standards.",cit-02340
93a0e290-621a-4d84-acea-2ddf8be82786,2026-04-18T06:05:03+00:00,Annedal,57.698186,11.966496,2,sol,lagom,thesis chapter,I named it. It is now part of the family.,cit-01997
91ebd4c5-88be-4468-a288-85d40226781e,2026-04-21T07:58:52+00:00,Centrum,57.712246,11.979171,4,regn,resigned,press card,I avoided it. I felt clever for four seconds. Then the next pothole.,cit-01624
46a98a0b-8caa-417c-9475-17376c16ecc9,2026-04-20T08:23:29+00:00,Gamlestaden,57.727943,11.99176,2,regn,frustrated,tram token,Last winter it ate a moped.,cit-02221
0d3d998b-d022-4649-816e-8eb92fe0633d,2026-02-22T09:48:14+00:00,Haga,57.705439,11.952427,3,sol,amused,wedding confetti,The road and I have a complicated relationship.,cit-01525
1fedfe6e-0b9f-47dc-b4b2-9560efef04de,2026-02-26T22:16:30+00:00,Hisingen,57.693752,11.899845,4,regn,vengeful,factory ID badge,It is the third entry on the local pub quiz.,cit-00143
15c92f4d-75a5-448d-8cf9-0baedffefd2b,2026-04-29T20:49:02+00:00,Annedal,57.697908,11.945703,2,regn,lagom,,I fell into it on a bike in 1998. I am still angry.,cit-02106
6aee42c6-f672-4ea2-9152-b926748b17c0,2026-03-30T07:09:48+00:00,Hisingen,57.712632,11.850541,5,dimma,vengeful,lost mitten,I fell into it on a bike in 1998. I am still angry.,cit-00461
e874acb7-d125-4467-b452-3badf0925f41,2026-05-08T10:58:06+00:00,Hisingen,57.690265,11.916554,4,dimma,resigned,Volvo emblem,"It opens at 7am, like the bakery.",cit-02478
2a0464b4-dab9-4c52-ac0e-40369ac2897f,2026-03-24T08:50:59+00:00,Majorna,57.696485,11.930236,2,regn,philosophical,linen napkin,It contains a smaller car.,cit-02676
fc6ae586-e4e9-4b04-9a01-503a8486d04e,2026-04-14T00:35:44+00:00,Haga,57.70791,11.964128,1,regn,lagom,second-hand cup,I now believe in road spirits.,
36f06813-2cab-4c56-974c-665dc04d157b,2026-05-10T07:54:27+00:00,Frölunda,57.666923,11.953043,3,regn,resigned,,The pothole has a Google review. The owner replied.,cit-00706
a3f4b8fd-df01-4da8-9b29-8c7a3cfc91cf,2026-05-01T05:07:03+00:00,Linné,57.690422,11.94733,3,sol,philosophical,natural-wine cork,I turned around. The road did too.,cit-01986
d0fd8463-f252-4932-a6bb-9d3be834c80d,2026-04-14T12:46:31+00:00,Gamlestaden,57.724023,12.005944,3,regn,vengeful,shipyard rivet,The seatbelt held. Everything else loosened.,cit-01055
09cbbaa9-cbd0-487a-9ad6-9d4acf6806a6,2026-04-08T09:09:47+00:00,Hisingen,57.703465,11.943513,2,regn,vengeful,muffler bracket,It is the third entry on the local pub quiz.,cit-00131
086e4091-9d3e-4b1a-bbf7-702625c152f0,2026-03-30T19:55:55+00:00,Hisingen,57.706798,11.946865,3,snö,vengeful,industrial bolt,My fika thermos achieved orbit.,cit-00467
21389eb3-9da5-49d7-b6ee-394f24c547bd,2026-04-18T11:03:49+00:00,Majorna,57.699114,11.93875,2,regn,philosophical,oat milk carton,I drove to IKEA. The bookshelf returned. The wheels did not.,cit-02657
20ad2072-175f-432a-bce7-6eac0544817b,2026-05-02T05:48:03+00:00,Hisingen,57.698644,11.94881,4,slask,vengeful,industrial bolt,It contains its own weather system. We named it Eva.,cit-01963
42a55f1d-085a-4f86-b18d-530df84682ca,2026-03-05T07:47:26+00:00,Centrum,57.712941,11.963074,3,regn,frustrated,lunch deal flyer,"The pothole has an Instagram. 4,000 followers.",cit-01836
045cd63c-a04d-43ef-9de5-a816ba5f06d3,2026-04-23T07:51:05+00:00,Kortedala,57.769736,12.053878,5,snö,frustrated,bicycle pedal,It is on the road from Volvo HQ. They commute around it.,cit-01243
f61978c7-f748-470a-b628-1da3e9696727,2026-04-05T06:17:27+00:00,Centrum,57.702075,11.967415,1,dimma,resigned,press card,I fell into it on a bike in 1998. I am still angry.,cit-01654
646dc41a-af66-437a-be83-145f0b98f329,2026-04-19T07:15:45+00:00,Majorna,57.700103,11.93419,3,dimma,lagom,sourdough loaf,I yelled in Swedish. The pothole answered in Norwegian.,cit-01141
03bffa41-15f4-4915-8878-92c0ac6054af,2026-04-10T06:03:56+00:00,Haga,57.708563,11.956251,2,regn,philosophical,vintage camera strap,I made eye contact with the driver in the other lane. We nodded.,cit-01453
ad7f114f-6d25-4982-820e-15f99a3c7233,2026-03-03T08:37:22+00:00,Linné,57.693032,11.954895,2,regn,lagom,second-hand book,I now buy tyres in pairs. As a precaution.,cit-02565
e83defa4-1fea-4097-aefe-136b0ee9fcf8,2026-04-02T06:08:08+00:00,Annedal,57.690083,11.957911,3,sol,philosophical,thesis chapter,The pothole had its own postcode.,
bf27ad7b-d599-402b-899b-985b105ade31,2026-05-08T08:40:49+00:00,Haga,57.704544,11.954358,4,regn,philosophical,cinnamon bun,The Volvo handled it. I did not.,cit-02014
07800937-6373-46cf-8a40-d742cbac87e7,2026-03-21T16:57:32+00:00,Linné,57.696737,11.960371,3,sol,lagom,vintage scarf,I considered driving around it. The detour goes through Norway.,cit-02375
5923e90d-14c0-4ef6-b337-db8e050a0fae,2026-03-29T02:21:50+00:00,Kortedala,57.763638,12.058776,5,snö,resigned,dog leash,I learned three new words today.,cit-00989
e3e39c00-c07b-4897-8659-c08de9a9c810,2026-02-23T07:31:37+00:00,Kortedala,57.770363,12.057499,5,slask,resigned,bicycle pedal,I feel like the pothole and I are both trying our best.,cit-01121
490fca72-9b9e-41ee-a925-c5de3852873e,2026-03-08T15:51:59+00:00,Kortedala,57.763089,12.05096,4,slask,vengeful,apartment key,I composed a haiku. The pothole inspired it. The car broke.,cit-01245
